,time_id,road_id,segment,flow,speed,var_flow_8,var_speed_8,var_space_flow_8,var_space_speed_8,diff_flow_8,diff_speed_8,diff_kalman_flow,diff_kalman_speed,result_flow,is_crash
492,1,4,110,125,17,578.7,456.3,1219.238095,396.6952381,-37.25,-34.25,-7.0449378,0.61826594,-51.80101324,0
493,1,4,219,94,76,142.3,0.7,375.6952381,8.266666667,-12,-1,-132.3366299,-0.14292747,0,0
494,1,3,231,71,77,46,5.3,412.6666667,147.0952381,8.75,-3.25,6.69797647,-0.69505463,0,0
495,0,2,110,118,22,2498.3,117.8,4073.75641,179.3589744,-65.5,-18,-8.9893521,0.20318094,-48.21561581,1
496,1,2,111,88,62,1925.3,50.5,2959.52381,309.0666667,-34.5,5,-11.90661191,-0.51923758,0,0
497,1,3,229,113,41,753.5,57.2,818.1238095,351.2666667,21.25,3.5,6.2824306,-0.77325804,0,0
498,0,3,223,50,76,117,0,113.1222222,10,21.25,0,13.85728272,0,0,0
499,1,4,108,132,11,1869.2,15.7,1552.92381,24.83809524,40.25,6,9.2861884,-0.13945512,0,0
500,0,3,115,3,77,-1,-1,-1,-1,-1,-1,-2.769575034,0,0,0
501,1,6,110,137,60,439.3,392.7,439.3,392.7,-26.75,16.5,99.35912405,0.24008492,0,1
502,0,4,109,127,69,11.7,1.2,401.5428571,7.780952381,6.5,-1,2.7999139,0.25326547,0,0
503,0,2,218,74,19,2351.5,75.3,4297.714286,194.4952381,-40,-8,-8.02333978,7.64E-05,0,1
504,1,4,235,172,69,54.8,5.3,902.2666667,8.523809524,-5.5,4.25,144.4551544,2.39208358,0,0
505,1,1,101,53,12,99,5.3,1418.277778,6.622222222,-18.75,-2,-9.60481694,-1.45E-05,0,1
506,0,4,119,33,78,60.3,0.8,58.25714286,2.980952381,4.25,-0.75,1.9765599,-0.0035469,0,0
507,1,4,133,190,21,715.2,5.3,930.2857143,614.6952381,23.5,-3,5.3876199,-0.0056417,0,1
508,1,3,228,44,87,293.5,835.3,1175.971429,682.6380952,-13.75,33,-7.12117817,0.95152274,0,1
509,1,4,120,176,71,77.5,3.2,260.552381,153.9809524,8.75,0.25,4.5980096,0.7026905,0,0
510,1,4,120,167,71,97.3,3.5,289.4952381,157.0285714,3,0,-0.4526995,0.9573928,0,0
511,1,3,214,125,65,99.2,1.7,652.4952381,403.4952381,-20.25,2.25,-17.3278814,1.90757738,0,0
512,1,4,108,44,4,62.7,2.8,310.2095238,5.266666667,-13.5,-0.5,-5.31385923,0.174993977,-58.45245153,0
513,1,4,110,166,68,111.7,5.3,580.1238095,91.11428571,-21.5,4.25,-8.4327282,-0.22766178,0,0
514,1,1,116,212,47,94.7,8.5,857.1238095,119.1238095,18.5,1.25,10.0884488,0.01755888,0,0
515,0,4,133,1,71,-1,-1,-1,-1,-1,-1,-0.384403422,0,0,0
516,1,4,126,177,12,1494.5,128.7,810.0666667,557.8380952,-17.5,-11.5,-7.2466777,-0.04688201,-106.8884961,1
517,1,4,118,182,21,449.3,139.7,874.7809524,134.4095238,34.5,-5.25,17.7623995,0.79887611,0,0
518,1,2,210,135,30,222.8,9.7,962.9809524,47.6,-1.75,-2.75,0.794343,-0.04775676,0,0
519,1,4,132,133,73,202.7,4.3,640.0666667,454.352381,-7.25,-3.25,-5.6272989,0.39410209,0,0
520,1,1,107,146,29,1738.7,22.3,1557.666667,36.28571429,-31.5,9.25,-15.1262078,-2.1172513,-76.15263237,0
521,0,3,109,115,72,69.2,8.5,788.6952381,70.97142857,15.25,-2.5,7.9847247,-0.67722004,0,0
522,1,4,125,165,38,51.8,159.7,394.8857143,540.9809524,-6.75,-18.5,-5.1877937,0.0687969,0,0
523,1,3,125,80,61,14.7,1.3,1627.238095,286.6666667,-1,-2,-2.06410851,-0.60177773,0,1
524,0,1,204,108,78,93.5,1.5,1763.552381,6.266666667,10,0,7.9785827,0.92339612,0,0
525,1,2,113,88,13,79.7,0.8,1498.638095,150.2666667,-19.75,-1.75,-8.94260798,-0.00068828,-60.5345771,0
526,1,4,112,130,72,98.8,4,473.9809524,1102.380952,15.5,-1.25,8.3464289,-0.69647025,0,0
527,1,4,109,208,24,251.2,1.7,483.1238095,575.552381,17.75,1,2.8589391,0.32862841,0,0
528,0,4,109,43,76,60,3.5,65.45714286,2.257142857,-7.5,-2.5,-1.99478245,0.25612349,0,0
529,1,1,106,177,49,253.7,39.2,2331.238095,38.20952381,24,-11.5,5.5232058,0.12612544,0,0
530,1,2,109,266,21,-1,-1,-1,-1,-1,-1,-7.9344798,-1.05542971,-100.5034108,0
531,0,4,109,202,69,402.2,2.3,1003.6,9.6,34.75,-1.75,10.4926673,-0.00093891,0,0
532,0,3,234,67,58,104.8,84.7,142.552381,39.80952381,2,-0.25,1.00823148,-1.30022268,0,0
533,1,2,116,60,78,95.7,2.8,1024.695238,38.26666667,-4.75,-1.75,-3.58137606,-0.05791192,0,0
534,1,4,111,190,68,366.3,12.8,795.6952381,13.82857143,-32,6.75,-7.4435299,-1.23705333,0,0
535,0,4,202,4,78,16.3,0,19,1.111111111,-5.5,0,-4.096761005,-0.04273568,0,0
536,1,2,116,85,61,136.2,19.3,1615.980952,273.3142857,14,-9.5,8.69989605,-0.29786091,0,1
537,1,4,112,104,75,35.2,5.8,381.7428571,1052.266667,-8.5,2,-5.3991246,1.97639773,0,0
538,1,2,103,95,11,262.7,2.8,927.1142857,54.68571429,21,0.75,7.23115993,-0.07140961,0,0
539,1,4,118,147,18,351.7,335.8,1164.266667,189.9238095,-7.25,-18.25,-6.8857903,-0.70734892,-56.23395412,0
540,1,5,202,91,72,107.2,9.2,142.2571429,13.55238095,12.25,-2.75,16.49797383,-0.0550316,0,0
541,0,3,115,17,77,10.2,0,20.26666667,5.952380952,-2.75,0,-0.30856475,0,0,0
542,1,4,110,166,19,589.7,7.7,1028.028571,53.98095238,45.25,6,13.100667,-0.33270344,0,0
543,1,3,115,112,36,4.3,3.5,164.4095238,388.0666667,-2,-1.25,-0.6731944,-1.19986527,0,0
544,0,4,111,6,78,-1,-1,-1,-1,-1,-1,-0.69539098,0,0,0
545,1,4,109,145,26,1270.3,15.7,967.8285714,394.9238095,-35.5,-6,-4.0562928,0.15793965,0,1
546,0,4,111,62,75,84,1.7,172.1142857,12.40952381,0,1,1.26897518,-0.47813122,0,0
547,1,4,132,153,63,126.7,26.3,646.2380952,571.7428571,8.5,-10.5,2.9234047,0.75051562,0,0
548,0,3,105,108,72,61.2,3.8,295.4952381,8.542857143,11.5,1.75,4.4840397,-1.80327347,0,0
549,1,3,125,107,63,53.3,1.7,1118.828571,26.63809524,13,-1.5,9.64135453,-0.72033976,0,0
550,1,2,207,127,18,1065.3,203.7,1293.409524,831.2666667,-21.75,-16.5,-8.3977254,-0.58862986,-59.2506181,1
551,1,1,201,93,74,861.5,17.5,1114.266667,58.54444444,-27.5,1.25,-11.9893954,-0.10383193,0,0
552,0,6,201,17,56,49.5,0,35.12222222,22.5,5,0,-89.6205824,0,0,0
553,1,4,112,122,74,54.8,5.8,327.2666667,1077.257143,10.5,0.75,6.967252,-0.01513565,0,0
554,1,4,111,150,4,68.8,0.3,315.4952381,941.6952381,-10.75,-0.5,-3.6254458,0.036517398,-135.9542175,1
555,1,2,217,149,28,758.5,5.7,1053.4,447.2666667,-61.25,2.75,-22.8312964,4.28E-05,-121.495113,1
556,1,3,216,63,74,158.3,4.7,476.8095238,190.1142857,3,2.25,0.27493095,-0.06152018,0,0
557,1,4,108,136,12,1373.8,62.7,1745.352381,35.6,-33.25,-13.5,-3.9751904,0.52089189,-45.05215787,0
558,1,4,109,58,4,86.5,1.3,63.26666667,1391.552381,-5,-1.75,-1.37319865,0.25696581,0,1
559,1,4,108,160,71,201.8,10.8,904.7428571,718.7428571,6.75,-5.5,6.9671987,0.59141283,0,0
560,0,2,116,16,82,9,4.3,222.3809524,12.78095238,-6.25,0.5,-4.47718587,-0.05942729,0,0
561,1,4,111,152,4,77.2,0.2,367.5428571,966.8380952,-7.25,-0.25,-0.5902371,-0.009620193,0,1
562,0,3,116,41,79,45.3,4.7,124.3809524,437.0285714,14.5,-1,4.9390747,2.11132771,0,0
563,1,1,113,165,14,806.7,3.3,1920.457143,377.9809524,-26,0.5,-11.518193,0.01975022,-135.7501318,1
564,0,2,219,165,31,471.7,3.2,1566.780952,204.2666667,-44,-2.25,-21.8273977,-0.20309494,-116.1780845,0
565,1,4,112,130,78,299.2,4.7,388.552381,890.0666667,18.5,3.5,5.0137576,2.5570181,0,0
566,1,2,106,72,21,154,23.3,2219.828571,43.97142857,10,9.5,1.77917627,0.6998502,0,0
567,0,3,114,37,8,852.3,575.3,948.4888889,293.9555556,-38.25,-34.5,-19.02475672,-0.919275069,-87.98949983,0
568,1,3,215,129,44,490,80.3,1199.685714,428.6666667,47.5,19.25,31.82081154,0.82152603,0,1
569,0,2,110,113,77,233.7,1.2,1381.028571,9.952380952,29,-2.25,7.9957503,0.05247008,0,0
570,1,3,234,66,65,91.2,8.8,224.0952381,9.352380952,3.5,1.75,3.72132727,-0.2694255,0,0
571,0,5,203,76,72,526.3,169.7,317.6666667,251.8380952,-25.75,13.5,23.76935952,4.29799545,0,0
572,0,2,109,186,43,-1,-1,-1,-1,-1,-1,-12.4291869,0.69604678,-53.76345961,0
573,1,1,114,148,75,239.8,124.3,331.0952381,442.6666667,-3.25,20.75,-3.9700485,1.73548207,0,0
574,1,4,109,156,75,371.3,2.3,585.7809524,6.542857143,-23,3,-7.1109023,-0.51553393,0,0
575,1,6,206,116,15,41.2,1.3,824.9238095,705.6380952,-7.75,1.75,117,-0.08272527,0,0
576,1,1,106,151,24,134.3,50.5,1991.780952,322.2380952,-21.75,-10,-5.3030403,0.12797341,0,0
577,1,3,216,107,66,470,21.5,517.7809524,442,47.5,-8.75,36.15784773,-0.34462152,0,0
578,1,4,108,126,11,56.3,0.8,231.2095238,11.83809524,12,1.75,6.0291627,-0.1986449,0,0
579,1,4,134,111,77,72.2,3.2,1114.838095,690.9809524,4,0.25,-0.0195906,1.41604215,0,0
580,1,5,104,111,75,25.7,0.7,1066.066667,64.92380952,9,-0.25,72.52140932,0.03421192,0,0
581,1,1,104,102,16,187.7,1.3,2433.266667,15.06666667,-12.25,-0.75,-7.0542787,0.14462328,0,0
582,0,1,107,135,73,476.2,0.5,918.2095238,3.685714286,-22.25,0,-2.8704389,0.02765914,0,0
583,1,1,204,144,23,62.8,2.8,1413.352381,27.14285714,-9.25,-1.75,-6.3365712,1.40418771,0,0
584,0,3,126,10,79,77.3,4.7,354.8095238,15.85714286,-13,1.5,-8.64971043,3.07632379,0,0
585,0,1,101,9,81,6.3,0,28.94444444,134.4444444,0.75,0,0.739738305,0,0,0
586,1,2,206,48,6,871.2,52.7,1384.809524,715.6380952,-31.5,-9,-19.81916183,0.024319975,-158.5532946,0
587,0,2,212,10,77,10.3,0,20.98095238,8.571428571,-5.5,0,-2.70087779,0,0,0
588,1,4,126,182,19,20.3,41.3,226.9809524,569.6952381,8.25,2,-2.184672,0.65515361,0,1
589,1,4,110,60,81,1144.3,1.2,2725.92381,463.5238095,-20.75,-0.25,-1.82910656,-0.1233962,0,0
590,0,3,114,37,2,76,0.7,196.7111111,322.7666667,3.75,-1.5,-0.99022127,0.614212563,0,0
591,0,4,133,36,78,17.7,4.5,56.02857143,5.780952381,-1,1.25,0.24525484,-0.11189357,0,0
592,1,4,109,210,31,1112.7,7.3,605.4571429,782.3809524,73.5,5.5,30.4883802,-0.81453444,0,1
593,0,3,234,57,61,86.8,8.2,107.0666667,3.923809524,-8.25,-0.25,-6.33609499,-0.2100002,0,0
594,1,3,228,71,82,98.5,4.3,433.6952381,226.0952381,2.5,1.75,4.45519593,0.22735817,0,0
595,0,2,107,206,59,97.7,5.8,2869.980952,93.25714286,13.5,-3.25,6.7902391,0.27858636,0,0
596,1,1,107,151,73,3296.2,97.7,3531.285714,194.0666667,-112.25,20.25,-20.0822761,-3.91579097,0,0
597,1,1,208,167,18,48.7,13.3,346.9714286,4.523809524,11,-2,5.502361,0.946237,0,0
598,0,3,215,65,75,52.3,4.8,628.9238095,8.352380952,3,0.5,2.57933686,-0.00614079,0,0
599,1,2,210,78,16,472.2,1.3,1057.828571,21.92380952,-24,-2,-17.88470568,-0.30728244,-87.18794019,1
600,1,3,216,52,78,42.2,6.2,199.952381,553.5428571,-10.25,4,-7.94361169,0.07300064,0,0
601,1,2,111,140,58,198.7,9.5,1414.695238,39.54285714,-29.75,6.25,-17.490612,0.74549777,0,0
602,1,4,133,144,24,1428.5,81.3,1302.495238,509.8285714,-17.5,-10.5,-3.3197156,-0.14400406,0,1
603,1,4,110,65,80,20.5,2.7,212.4952381,1151.409524,2.5,-1.5,0.4687374,0.22771931,0,0
604,1,5,105,112,70,81.2,3.5,431.6952381,7.828571429,9.75,-2.5,38.78873944,-0.88091844,0,0
605,1,4,120,163,68,921.5,22.5,1201.066667,361.8857143,-1.25,0,1.5008139,-0.85365521,0,0
606,1,2,115,96,67,257.2,13.3,1764.12381,244.352381,10.25,2,11.1809025,0.73819514,0,0
607,1,4,109,165,72,261.3,4.5,512.8285714,9.885714286,-19.5,0,-6.9067902,0.33274234,0,0
608,1,4,109,189,28,297.5,3.7,682.1142857,151.4952381,-25,-0.25,-13.478924,0.25868366,-90.982737,0
609,0,4,237,55,80,5.5,0.5,690.3142857,25.83809524,-1.25,0,15.91343914,-0.31590544,0,0
610,1,3,227,62,12,627.2,255.7,644.8095238,390.9238095,-41.5,-34,-27.46726811,-6.04732277,-141.9142186,0
611,1,1,204,135,30,134.8,14.5,1140.495238,22.35238095,-23,7.5,-13.6475009,-1.20406629,-61.41375405,1
612,1,4,111,160,9,29.2,25.7,909.552381,870.0666667,4,-6.5,-0.2392749,0.401250119,0,1
613,1,3,227,54,7,1004.3,29.7,425.2380952,476.2380952,-29.5,-6,-20.29173394,-0.299399754,-156.5362333,0
614,1,1,102,142,18,806.7,14.8,4200.571429,20.06666667,17.75,5.75,5.9593169,0.32789672,0,0
615,1,4,118,161,18,673.3,347.2,1217.780952,201.6952381,-1.75,-27.75,3.4888772,-2.91541222,0,0
616,0,4,133,1,71,-1,-1,-1,-1,-1,-1,-8.910011948,0.00093914,0,0
617,1,4,127,213,63,396.5,12.8,3420.6,26.66666667,-17.5,0.75,-14.6730733,1.31634538,-49.60896211,0
618,0,3,223,21,77,26.3,10.3,35.87777778,16.62222222,-3,2,-2.91857548,1.22932863,0,0
619,1,4,119,196,46,96.2,0.7,374.2666667,397.6952381,2.25,1,1.0236998,0.21363077,0,1
620,1,3,227,63,9,199.2,4.5,151.4,509.9809524,-5.25,0,-8.48104597,-0.053150063,-59.36732179,0
621,1,2,218,132,67,116.3,2.3,1601.980952,173.552381,-9.25,-0.75,-7.6538843,-0.03284054,0,0
622,0,2,110,200,72,90.8,7.7,2564.75641,8.230769231,-16.75,4.75,-7.1295969,-0.16016139,0,0
623,1,2,215,89,17,6.7,1.7,2307.111111,7.166666667,-4.75,-2.75,-2.06935279,0.68766799,0,0
624,1,2,216,178,15,60.7,3.2,4105.52381,177.4095238,-14,-1.5,-4.1202648,0.01450205,-48.89380896,0
625,1,2,111,162,46,19.3,2.3,1175.980952,40.02857143,0.75,-1.75,-0.2193734,-0.68025346,0,0
626,1,2,218,109,64,277.2,2.3,1171.095238,270.0285714,-32.75,0.75,-14.9346451,-0.03284055,0,0
627,1,2,116,88,72,164.8,9,1950.028571,259.4571429,13,3.75,10.60298153,0.05973675,0,1
628,1,4,127,169,63,166.5,2.7,2772.380952,696.4571429,22.5,-2.25,10.7740595,-0.17422053,0,0
629,1,1,106,103,15,1170.2,35.5,2243.809524,371.7809524,-45.25,-10,-5.8706855,0.08290896,0,0
630,1,4,109,180,71,120.5,3,412.6952381,10.57142857,17.5,-1.25,6.305918,-0.07482408,0,0
631,1,4,111,150,22,658.8,361.8,1268.6,307.0952381,-34.25,-29.25,-6.5524338,1.14252277,0,1
632,1,4,110,174,68,649.3,13.2,1005.257143,656.7809524,53,-7.75,20.6339747,0.44350509,0,0
633,0,3,233,20,78,23.7,0,15.51111111,46.94444444,2.75,0,1.73990834,3.90E-06,0,0
634,1,3,216,62,75,21.2,6.2,225.2666667,530.1142857,4,0.25,1.56327697,-0.0659733,0,0
635,0,4,111,115,71,163.3,1.7,340.4571429,15.63809524,15.75,-1.5,7.7144185,0.71172095,0,0
636,0,2,108,25,81,30.8,0,59.26666667,19.28571429,3.25,0,-0.55197116,0,0,0
637,0,4,110,52,81,42.7,4.8,245.1714286,8.123809524,-7.25,3.25,-3.23869574,-0.10502496,0,0
638,1,3,214,152,62,343.7,14,758.1142857,182.6,-5.25,-1.25,-1.4605951,-1.45700462,0,0
639,1,2,209,56,10,57.8,0.8,449.6857143,19.4,-8,-0.75,-4.02523936,-0.01726163,0,0
640,1,3,216,62,71,21.7,2.8,198.4285714,472.0952381,-0.25,-3.25,-0.59102484,-0.13686496,0,0
641,0,3,105,9,75,32.3,0,18.4952381,27.85714286,-3.25,0,-1.97162041,0,0,0
642,1,4,110,119,12,655.7,422.7,1495.409524,295.0285714,-31,-26.5,-4.5455742,0.29809843,-45.07694415,0
643,0,3,233,75,62,37.3,1.7,126.2666667,5.111111111,-5.75,-1,-1.00704328,-1.29099005,0,1
644,1,4,134,78,78,388.3,5.8,1483.209524,458.2571429,-20.75,1.75,-4.09439842,1.13064588,0,0
645,1,2,207,144,54,304.8,143.8,1542.980952,796.7428571,-28.25,20.75,-13.9378977,4.43616365,0,1
646,1,4,109,60,11,88.7,4.5,150.1714286,1267.838095,-19.75,1.25,-9.5308924,0.31958822,-51.98668582,1
647,1,4,109,85,13,12.2,5.2,519.9238095,1187.4,7.25,3.5,3.02840126,-0.48270215,0,1
648,1,4,111,160,5,86.8,0.3,364.6857143,967.9714286,10.75,-0.5,1.847471,0.002678544,0,1
649,1,4,134,68,79,199.2,2.3,1454.4,331.9809524,-25.25,0.5,-9.38631304,0.96924559,0,0
650,0,4,221,5,80,2.5,0,12.83809524,4.523809524,0,0,-33.55207808,0,0,0
651,1,4,207,184,61,1460.8,2.2,1563.92381,147.0666667,58,-2.75,98.78448553,0,0,0
652,1,4,109,79,8,2611.7,141.2,2073.4,908.1142857,-45.25,-16,-6.0489582,0.440244858,-59.73346223,1
653,0,4,119,84,74,215.3,5.5,199.352381,10.20952381,8,-2.5,3.51740127,-0.47997445,0,0
654,1,1,101,43,7,341,41.5,1556.9,38.4,-18.75,-7.5,-9.45859372,-0.007642868,-58.10278999,0
655,1,4,133,188,24,557.2,34.7,713.2571429,522.6857143,31,-6,17.7068041,-0.0103483,0,1
656,1,2,112,114,53,1199.7,25.3,1260.495238,537.7809524,43.5,-9.5,20.31665635,-3.20877157,0,1
657,1,2,210,99,17,433.2,1.3,1069.92381,23.12380952,4.75,-0.5,2.94032402,0.23247857,0,1
658,0,5,201,66,76,122.5,5.7,88.54444444,644.7111111,-11.25,1,-13.79321781,-0.00609238,0,0
659,1,1,113,263,31,-1,-1,-1,-1,-1,-1,-9.6136257,0.13397546,-81.56075997,0
660,0,4,213,56,82,156,2.7,761.8380952,10.80952381,17.5,2.25,-185.325304,0.48745309,0,0
661,1,4,133,182,20,22,2.5,1122.12381,627.6857143,-5,-2.5,-0.2152412,0.21749608,0,1
662,1,4,126,175,18,1434.8,618,1136.028571,315.9809524,-35.75,-33.75,-21.8935345,-0.90867501,-212.8538076,1
663,1,2,211,123,20,172.8,3.7,424.5238095,9.352380952,-6.75,-1,-7.4801727,-0.19699697,-46.00306211,0
664,0,4,109,47,78,223.7,2,153.2666667,2.238095238,-5.25,-1.25,-3.20674038,0.25793021,0,0
665,0,4,109,17,80,5,0,16.4952381,5.952380952,0,0,0.80475699,0,0,0
666,0,2,119,88,79,77.2,0.7,629.8571429,11.4952381,16.5,1,13.75303905,1.03251018,0,0
667,1,3,105,150,43,519.8,86.2,706.9809524,151.9714286,14.25,19.75,7.4444588,-4.66160541,0,1
668,0,2,107,117,11,190.8,29.7,931.5238095,535.7809524,-12,-5.25,-2.7760416,0.00054959,0,0
669,0,3,115,23,77,45.3,0,51.71428571,5.952380952,-14.5,0,-5.89669366,0,0,0
670,1,4,112,120,70,50,8,336.2095238,1077.885714,5,-3.75,2.7464835,-2.57482351,0,0
671,1,4,112,108,74,59.2,6.2,727.8857143,919.9238095,6.5,-2.25,1.6793343,-0.71243056,0,0
672,1,3,228,74,8,488.7,615.7,960.2380952,238.352381,23.5,-31,14.49971957,-0.665448679,0,1
673,1,3,116,92,75,18.3,0.8,236.0666667,406.352381,-5.75,1.75,-5.66340125,1.24080162,0,0
674,0,3,116,87,73,42.7,7.3,327.0952381,50.98095238,11.5,-5.5,8.56608566,-3.24325101,0,0
675,0,2,107,123,12,1338.3,35.3,2229.495238,197.6952381,-42,-10.5,-6.0035403,0.2624247,-61.53628808,0
676,1,4,132,107,46,282.3,141.2,704.7809524,644.4095238,-13.25,-25.25,-9.882838,1.80103775,0,0
677,1,2,112,162,57,712.8,37.3,877.4095238,240.7428571,21.75,-2,8.9670782,0.9130676,0,0
678,0,3,116,26,80,25.3,9.5,108.6857143,464.6857143,-3.25,1.25,-8.71926547,2.7106129,0,0
679,0,1,101,68,61,181.7,10.8,4071.155556,116.6777778,15.25,-6.75,10.62684862,-0.01143515,0,0
680,1,4,132,128,72,107.5,5.2,343.552381,675.2571429,18.75,-4.75,9.9366034,0.58126154,0,0
681,0,1,102,16,59,17.7,0,47.97142857,87.38095238,-1,0,-0.19087169,0,0,0
682,1,3,112,109,31,92.7,33.3,92.7,33.3,-17.25,-8.25,-8.7517721,-0.84409511,0,0
683,1,4,110,128,12,77.5,2.2,271.9714286,39.88571429,-2.5,-2.25,1.7212684,0.11114033,0,0
684,1,2,107,119,50,370.5,315.7,1999.095238,147,-30,26.5,-12.8039478,-0.12897666,0,1
685,0,2,108,148,70,185.3,2,1028.980952,810.2095238,28.25,-2.5,11.9586616,0.47390381,0,1
686,0,3,215,26,82,180.5,0,272.6,0.238095238,-6.25,0,-4.44276337,0,0,0
687,1,2,218,166,64,43.3,13.2,1425.695238,125.9714286,13,-0.25,5.5038726,0.06515911,0,0
688,1,4,132,118,81,78.7,1.7,779.952381,331.5428571,11.5,1.5,4.2920227,-0.20629818,0,0
689,0,4,111,108,77,140.2,0.5,466.6952381,1.780952381,-7.75,-1.25,-3.2462552,0.0485022,0,0
690,0,2,219,117,63,2611.3,185.7,2842.971429,287.3809524,-53,26.5,-14.0747621,1.8046846,0,0
691,1,1,107,230,30,121.2,25.5,1172.742857,171.2095238,-10.25,-2.5,-0.9797376,0.67426639,0,1
692,1,2,108,153,16,358.8,0.7,1663.066667,190.9238095,-1.75,-1,0.3137713,-0.11520648,0,0
693,1,4,206,182,65,216.7,1.2,916.1428571,14.26666667,22.25,-1,10.5210481,0.08716557,0,0
694,1,3,228,62,33,260.8,6.7,647.5428571,234.6666667,-20.75,3.5,-15.02414273,0.40773907,0,0
695,1,2,113,104,82,1017.8,20.3,871.9238095,165.9714286,42,-3,9.23325299,-0.00141367,0,0
696,1,4,109,177,16,277.3,0.7,457.1238095,848.8857143,33.25,1,15.5814142,-0.29058239,0,1
697,0,4,109,124,74,398.3,4.3,509.6380952,3.638095238,10.75,-3,-0.3418611,0.83809952,0,0
698,1,6,102,183,53,130.3,28.7,4088.952381,38.11428571,14.5,-7.25,160.271077,-1.98332545,0,0
699,1,4,110,138,73,394.7,14.7,513.4095238,46.12380952,-33.5,4.75,-7.6391078,0.01844641,0,0
700,1,4,110,123,72,59.8,2.7,512.4095238,773.6380952,-9.25,-1.5,-5.1274862,-0.00577541,0,0
701,0,4,123,22,73,23.5,0,16.95238095,15.23809524,-5,0,-2.46598617,0,0,0
702,1,3,229,121,41,10.7,7.8,737.7809524,302.0666667,6,-1.75,4.7709081,0.20936607,0,0
703,1,4,110,128,13,135.5,4.7,1526.542857,91.12380952,11.25,-0.25,3.2694054,-0.11083221,0,0
704,1,4,133,173,21,99.7,11.8,1085.952381,666.5428571,-2.25,0.75,-2.9680919,-0.1000886,0,1
705,1,1,208,142,19,299.7,4.3,501.1238095,525.2095238,-27.75,-2,-14.6807804,-0.91864661,-109.7195167,1
706,0,4,126,46,76,27.5,0,58.78095238,5,1.25,0,0.4487518,0,0,0
707,1,2,208,88,71,143.2,4.7,1090.209524,203.9238095,-12.25,3.5,-7.66602642,1.0010753,0,0
708,1,4,110,165,44,207.7,90.3,1117.12381,220.3142857,-12.25,-20.75,-0.115773,1.09484447,0,0
709,1,4,108,121,9,15.5,0.3,267.7809524,11.0952381,6.25,-0.5,3.8321411,2.07E-05,0,0
710,1,1,115,109,29,407.7,136.3,879.352381,124.1142857,-44.75,-25.75,-24.6354545,1.58020408,-92.59532898,0
711,0,2,202,63,26,45,23.3,705.7809524,475.7809524,-11.25,-8,-11.26267148,-1.17793395,0,1
712,1,5,208,51,62,52.7,9.8,1157.352381,32.20952381,-2.75,3.25,25.59307471,2.11335635,0,0
713,1,4,112,148,69,524,6.5,941.8380952,58.26666667,-50,5,-28.0309626,3.51387371,-60.12438355,0
714,1,1,108,109,66,99.7,23.2,970.9238095,716.5238095,-11,0.25,-6.2073221,-0.32280739,0,0
715,1,2,115,98,66,142.7,11,1957.257143,132.0285714,6,-3.75,1.25162478,-2.37420112,0,0
716,1,1,116,212,57,51.7,7.2,1012.409524,183.352381,-0.25,4.75,-1.5387401,-0.01710685,0,0
717,1,4,120,171,69,1466.2,18.8,1719.066667,529.9714286,26,1.75,5.6293429,1.86521434,0,0
718,0,3,109,32,81,6.7,0,78.45714286,20,-3.5,0,-2.46980669,0,0,0
719,1,4,126,191,30,63.5,57.5,204.8095238,495.9809524,15,15,5.2588922,0.87773907,0,1
720,1,2,211,127,21,128.8,0.7,410.7428571,6.314285714,-4.5,1,-2.096405,0.19903556,0,0
721,0,2,202,1,83,-1,-1,-1,-1,-1,-1,-2.742676366,0,0,0
722,1,1,216,140,72,372.5,69.8,2025.066667,23.35238095,-11.25,13.25,-6.3683648,4.78919504,0,0
723,1,4,108,117,9,47.2,0.7,290.2571429,12.17142857,-3.5,-1,0.2909661,0.002096268,0,0
724,0,3,114,24,4,40.7,14,38.71111111,198.1,-11,-3.75,-10.65315064,-0.10347726,-63.91890384,0
725,1,4,110,182,62,1148.5,43.2,1184.780952,652.4095238,50,-12.25,9.9776525,0.30777856,0,0
726,1,3,214,163,60,341.7,12.3,739.4095238,375.2095238,34,-5.5,22.0041146,-4.06588889,0,0
727,1,4,134,92,76,110.3,3.3,1285.52381,233.6,-12,-1.75,-2.87515838,-1.91437131,0,0
728,1,1,108,105,68,887.2,19.2,1756.638095,359.9714286,-51.5,9.75,-14.8821967,0.56971789,0,0
729,1,4,132,138,72,202,6.7,665.0285714,504.0666667,-1.25,-4,-0.9263846,0.15039167,0,0
730,0,5,203,72,72,500.5,186.5,301.4571429,309.4095238,-20,12.5,22.5079804,1.51756409,0,0
731,0,3,115,57,33,73.8,25.3,91.78095238,1033.828571,16.75,-3,6.40605019,-2.49411907,0,1
732,1,2,112,138,57,209.7,21.8,282.5428571,182.5238095,-13.5,-3.25,-8.2510193,-2.09057469,0,0
733,1,1,211,179,62,881.5,101.2,1640.380952,146.0666667,-62.5,21.5,-44.0653244,12.34902626,-127.2208559,0
734,0,2,107,142,11,173.5,1.3,1016.742857,869.1714286,27.5,0.5,11.8373464,-0.09133513,0,0
735,1,4,132,117,80,106.7,1.7,897.7142857,246.2571429,9,0.25,7.5394213,0.20287345,0,0
736,1,2,217,235,41,37.7,0.7,1170.352381,383.2095238,6,-0.25,1.6658585,1.05E-06,0,0
737,1,4,111,153,6,25.7,0.7,416.4952381,1025.257143,-7.75,-1,-2.5197092,-0.136838794,-64.2525846,1
